DBH,Height,log DBH,log Height
4,3.5,0.602059991,0.544068044
4.1,3.5,0.612783857,0.544068044
2.4,2.7,0.380211242,0.431363764
3.2,3.5,0.505149978,0.544068044
3.7,3.6,0.568201724,0.556302501
4.4,2.7,0.643452676,0.431363764
4.7,3.8,0.672097858,0.579783597
5,4,0.698970004,0.602059991
5,4.1,0.698970004,0.612783857
3.8,2.8,0.579783597,0.447158031
4.9,4,0.69019608,0.602059991
4.9,4.1,0.69019608,0.612783857
2.5,3,0.397940009,0.477121255
3.2,4,0.505149978,0.602059991
3.2,4.1,0.505149978,0.612783857
4.5,3.5,0.653212514,0.544068044
12.6,9,1.100370545,0.954242509
19.2,10,1.283301229,1
2.2,3,0.342422681,0.477121255
2.8,3.5,0.447158031,0.544068044
2.8,3,0.447158031,0.477121255
2.6,3.5,0.414973348,0.544068044
3.2,4,0.505149978,0.602059991
3.5,4.1,0.544068044,0.612783857
2.7,2.8,0.431363764,0.447158031
4.6,3,0.662757832,0.477121255
5.1,3.3,0.707570176,0.51851394
3.5,3.7,0.544068044,0.568201724
3.9,4,0.591064607,0.602059991
4,4,0.602059991,0.602059991
2.4,2.2,0.380211242,0.342422681
4.1,3.5,0.612783857,0.544068044
4.6,3.7,0.662757832,0.568201724
3.1,2.8,0.491361694,0.447158031
4.4,3.5,0.643452676,0.544068044
5.7,3.6,0.755874856,0.556302501
2.1,2.6,0.322219295,0.414973348
3.1,3,0.491361694,0.477121255
6.2,5,0.792391689,0.698970004
7.4,6,0.86923172,0.77815125
2.3,2.5,0.361727836,0.397940009
4.2,3.5,0.62324929,0.544068044
4.6,3.7,0.662757832,0.568201724
3.5,2.9,0.544068044,0.462397998
6.1,5,0.785329835,0.698970004
6.5,3.5,0.812913357,0.544068044
4.1,3.2,0.612783857,0.505149978
7.6,4,0.880813592,0.602059991
7.7,4.5,0.886490725,0.653212514
4,3.5,0.602059991,0.544068044
4.6,3.7,0.662757832,0.568201724
2.1,2.5,0.322219295,0.397940009
3,2.6,0.477121255,0.414973348
3,4,0.477121255,0.602059991
3,4.1,0.477121255,0.612783857
3.2,3.5,0.505149978,0.544068044
3.7,3.6,0.568201724,0.556302501
4.5,4,0.653212514,0.602059991
5.6,4,0.748188027,0.602059991
4.8,4.5,0.681241237,0.653212514
5,4.6,0.698970004,0.662757832
3.1,3,0.491361694,0.477121255
4.7,3.3,0.672097858,0.51851394
5.8,4,0.763427994,0.602059991
8,5,0.903089987,0.698970004
6.6,4.2,0.819543936,0.62324929
7.7,4.5,0.886490725,0.653212514
3.4,4,0.531478917,0.602059991
3.9,4.5,0.591064607,0.653212514
3.8,3,0.579783597,0.477121255
3.9,3.2,0.591064607,0.505149978
5.6,5,0.748188027,0.698970004
6.3,5.2,0.799340549,0.716003344
2.7,3,0.431363764,0.477121255
3.5,3.1,0.544068044,0.491361694
2.2,3.7,0.342422681,0.568201724
2.2,3.7,0.342422681,0.568201724
2.2,2.5,0.342422681,0.397940009
2.2,2.6,0.342422681,0.414973348
2.5,3.5,0.397940009,0.544068044
2.5,3.6,0.397940009,0.556302501
3.1,3.5,0.491361694,0.544068044
3.3,3.6,0.51851394,0.556302501
2.8,4,0.447158031,0.602059991
3.2,4.1,0.505149978,0.612783857
2.8,2.7,0.447158031,0.431363764
4.3,2.9,0.633468456,0.462397998
4.2,4.5,0.62324929,0.653212514
4.9,5,0.69019608,0.698970004
2.5,3.5,0.397940009,0.544068044
2.5,3.5,0.397940009,0.544068044
2.6,3.5,0.414973348,0.544068044
2.7,3.5,0.431363764,0.544068044
2.9,3.5,0.462397998,0.544068044
3.7,3.6,0.568201724,0.556302501
2,3,0.301029996,0.477121255
2.3,3,0.361727836,0.477121255
2,3.5,0.301029996,0.544068044
2.3,3.5,0.361727836,0.544068044
2.2,3,0.342422681,0.477121255
2.7,3.3,0.431363764,0.51851394
2.9,2.5,0.462397998,0.397940009
3.8,2.7,0.579783597,0.431363764
2.4,3.5,0.380211242,0.544068044
2.9,3.7,0.462397998,0.568201724
2.7,3.5,0.431363764,0.544068044
3.4,3.6,0.531478917,0.556302501
2.5,3,0.397940009,0.477121255
2.8,3.1,0.447158031,0.491361694
4,4,0.602059991,0.602059991
4.5,4.2,0.653212514,0.62324929
3,4,0.477121255,0.602059991
3.7,4.1,0.568201724,0.612783857
2.6,3.5,0.414973348,0.544068044
2.8,3.6,0.447158031,0.556302501
2.4,2.5,0.380211242,0.397940009
2.8,2.6,0.447158031,0.414973348
3.3,3,0.51851394,0.477121255
2.3,3,0.361727836,0.477121255
2.6,3.5,0.414973348,0.544068044
3.3,3.5,0.51851394,0.544068044
4,3.7,0.602059991,0.568201724
2.9,3,0.462397998,0.477121255
4.2,3.2,0.62324929,0.505149978
2.7,3,0.431363764,0.477121255
3,3.1,0.477121255,0.491361694
2.3,2.5,0.361727836,0.397940009
2.1,2.7,0.322219295,0.431363764
2.6,2.8,0.414973348,0.447158031
2.6,2.5,0.414973348,0.397940009
2.5,3,0.397940009,0.477121255
3.2,3.1,0.505149978,0.491361694
3,2.5,0.477121255,0.397940009
3.8,3,0.579783597,0.477121255
3,4,0.477121255,0.602059991
3,4.1,0.477121255,0.612783857
2.1,3,0.322219295,0.477121255
2.3,3.4,0.361727836,0.531478917
2,3.5,0.301029996,0.544068044
2.1,3.6,0.322219295,0.556302501
3.2,3.5,0.505149978,0.544068044
4.1,3.6,0.612783857,0.556302501
2.3,2.5,0.361727836,0.397940009
3.2,2.7,0.505149978,0.431363764
2,3,0.301029996,0.477121255
2.1,3.1,0.322219295,0.491361694
2.9,3.5,0.462397998,0.544068044
3.2,3.6,0.505149978,0.556302501
5.4,3,0.73239376,0.477121255
6,4,0.77815125,0.602059991
